customerid,recency,frequency,monetary,rfm,RFM_Category
12553,82,82,9.99,241,Other Segments
12035,79,58,27.08,241,Other Segments
13031,129,129,21.98,241,Other Segments
21358,129,129,9.99,241,Other Segments
19523,76,76,31.27,241,Other Segments
14654,122,122,7.28,241,Other Segments
14113,86,86,21.98,241,Other Segments
27246,79,79,28.99,241,Other Segments
12656,76,76,8.99,241,Other Segments
24109,110,110,4.99,241,Other Segments
15344,106,106,4.99,241,Other Segments
19961,96,96,8.99,241,Other Segments
11305,129,129,2.29,241,Other Segments
24289,119,119,32.6,241,Other Segments
24893,73,73,23.78,241,Other Segments
27223,128,128,6.28,241,Other Segments
25208,72,72,27.28,241,Other Segments
23007,117,117,14.98,241,Other Segments
21739,119,119,37.27,241,Other Segments
19973,129,129,22.97,241,Other Segments
23305,89,89,7.28,241,Other Segments
26714,75,75,36.27,241,Other Segments
12605,81,81,9.99,241,Other Segments
20634,116,116,9.99,241,Other Segments
16143,108,108,26.97,241,Other Segments
23966,124,124,29.48,241,Other Segments
17325,125,125,8.99,241,Other Segments
24656,73,73,34.89,241,Other Segments
25171,97,97,36.59,241,Other Segments
23465,128,128,34.98,241,Other Segments
29153,79,79,3.99,241,Other Segments
16326,114,114,24.99,241,Other Segments
24218,88,88,4.99,241,Other Segments
26628,81,81,36.27,241,Other Segments
18407,117,117,30.97,241,Other Segments
22990,99,99,29.99,241,Other Segments
12519,82,82,21.49,241,Other Segments
27382,110,110,36.27,241,Other Segments
20512,128,128,9.99,241,Other Segments
16459,119,84,23.63,241,Other Segments
17455,91,91,7.28,241,Other Segments
24617,90,90,34.89,241,Other Segments
26990,107,107,23.78,241,Other Segments
21471,119,119,31.97,241,Other Segments
16396,119,119,32.27,241,Other Segments
18271,115,115,8.99,241,Other Segments
24763,110,110,4.99,241,Other Segments
14876,81,81,12.94,241,Other Segments
25653,79,79,30.48,241,Other Segments
21285,77,77,14.98,241,Other Segments
25507,118,118,4.99,241,Other Segments
13296,127,127,21.98,241,Other Segments
15875,115,115,15.23,241,Other Segments
12543,89,89,8.99,241,Other Segments
22324,126,126,24.99,241,Other Segments
22378,115,115,30.48,241,Other Segments
12099,112,112,35,241,Other Segments
15139,99,67,29.99,241,Other Segments
25959,115,115,27.28,241,Other Segments
14475,106,106,7.28,241,Other Segments
11352,92,92,13.98,241,Other Segments
15431,97,97,7.28,241,Other Segments
12185,108,62,25.115,241,Other Segments
23005,103,103,32.28,241,Other Segments
15305,102,102,15.23,241,Other Segments
28893,88,88,15.23,241,Other Segments
27960,103,103,7.28,241,Other Segments
26878,84,84,21.49,241,Other Segments
19178,103,103,24.99,241,Other Segments
16238,114,114,12.94,241,Other Segments
15560,82,82,4.99,241,Other Segments
14919,93,93,7.28,241,Other Segments
25925,94,94,13.98,241,Other Segments
23910,116,116,6.28,241,Other Segments
17057,106,106,32.28,241,Other Segments
15434,92,92,29.99,241,Other Segments
22138,106,106,37.27,241,Other Segments
23678,123,123,29.99,241,Other Segments
25842,92,92,27.28,241,Other Segments
28982,89,89,27.28,241,Other Segments
28882,81,81,7.28,241,Other Segments
27654,126,126,21.49,241,Other Segments
28905,98,98,13.98,241,Other Segments
26449,127,127,4.99,241,Other Segments
25965,79,79,32.27,241,Other Segments
18036,126,126,24.99,241,Other Segments
11504,90,46,22.285,241,Other Segments
12838,124,124,36.96,241,Other Segments
11195,109,109,6.28,241,Other Segments
14172,114,114,36.27,241,Other Segments
12964,110,110,29.99,241,Other Segments
11043,85,85,12.98,241,Other Segments
11836,101,65,34.995,241,Other Segments
15935,105,105,7.28,241,Other Segments
18932,78,65,29.63,241,Other Segments
24677,79,79,32.6,241,Other Segments
22513,99,99,23.78,241,Other Segments
23512,91,91,29.99,241,Other Segments
19184,115,115,24.99,241,Other Segments
12234,97,97,34.99,241,Other Segments
26927,101,101,36.27,241,Other Segments
26240,96,96,29.98,241,Other Segments
27322,121,121,36.27,241,Other Segments
28942,107,107,9.99,241,Other Segments
15331,100,100,7.28,241,Other Segments
23346,103,103,4.99,241,Other Segments
23446,85,85,6.28,241,Other Segments
18182,114,114,4.99,241,Other Segments
28281,96,96,7.28,241,Other Segments
17375,88,88,24.49,241,Other Segments
17704,119,119,32.27,241,Other Segments
16058,92,92,7.28,241,Other Segments
23389,94,94,37.27,241,Other Segments
25513,128,128,7.28,241,Other Segments
15603,123,123,24.99,241,Other Segments
24471,122,122,4.99,241,Other Segments
21099,80,80,21.49,241,Other Segments
15689,89,89,35,241,Other Segments
26054,123,123,24.99,241,Other Segments
20950,87,87,32.28,241,Other Segments
23555,129,129,34.98,241,Other Segments
16330,73,73,31.27,241,Other Segments
13900,104,104,21.98,241,Other Segments
17876,78,78,28.98,241,Other Segments
22244,118,118,29.99,241,Other Segments
20140,89,89,29.99,241,Other Segments
17392,120,120,13.98,241,Other Segments
23469,106,106,29.99,241,Other Segments
21657,101,101,14.98,241,Other Segments
19350,103,103,23.78,241,Other Segments
17335,100,100,4.99,241,Other Segments
21365,96,96,7.28,241,Other Segments
16874,77,77,4.99,241,Other Segments
17727,118,118,21.98,241,Other Segments
21288,96,96,14.98,241,Other Segments
23280,86,86,14.98,241,Other Segments
18042,122,122,29.98,241,Other Segments
23953,90,90,3.99,241,Other Segments
13187,93,93,29.93,241,Other Segments
13628,122,122,32.27,241,Other Segments
15623,6,170,2424.41,155,Big Spenders
17183,11,174,2432.945,155,Big Spenders
13894,46,167,2405.145,155,Big Spenders
13873,49,180,2382.815,155,Big Spenders
16830,63,182,2420.7,155,Big Spenders
15637,28,181,2290.2562,155,Big Spenders
15923,29,167,2401.405,155,Big Spenders
17191,9,180,2282.8162,155,Big Spenders
17181,18,169,2307.3012,155,Big Spenders
13886,42,176,2268.2712,155,Big Spenders
17184,30,171,2438.195,155,Big Spenders
13866,55,176,2319.7562,155,Big Spenders
15921,15,166,2406.655,155,Big Spenders
16826,38,171,2311.7962,155,Big Spenders
15624,19,174,2268.2712,155,Big Spenders
25036,56,169,1060.4637,154,Big Spenders
23433,20,176,1941.2762,154,Big Spenders
14382,50,166,1686.9537,154,Big Spenders
14356,56,171,1676.1987,154,Big Spenders
23436,24,177,1975.2612,154,Big Spenders
17803,61,172,1380.5112,154,Big Spenders
14345,51,168,1448.7841,154,Big Spenders
23422,11,172,1955.7662,154,Big Spenders
14316,56,168,1453.7841,154,Big Spenders
14216,46,179,1649.4691,154,Big Spenders
25107,63,167,1071.9487,154,Big Spenders
30102,63,169,1432.2204,154,Big Spenders
26115,15,168,1526.4,154,Big Spenders
12378,7,179,2183.2048,154,Big Spenders
17794,47,171,1372.9112,154,Big Spenders
17754,47,175,1377.7087,154,Big Spenders
23533,12,177,1958.7712,154,Big Spenders
12612,49,175,2194.5341,154,Big Spenders
14301,13,167,1411.3798,154,Big Spenders
17756,62,174,1357.7037,154,Big Spenders
14218,39,174,1666.4591,154,Big Spenders
14381,45,166,1665.2087,154,Big Spenders
14012,39,170,1413.2191,154,Big Spenders
23538,15,172,2099.165,154,Big Spenders
12386,27,182,2223.6848,154,Big Spenders
13975,51,171,1420.7191,154,Big Spenders
23573,66,171,1668.5212,154,Big Spenders
12615,26,178,2206.6948,154,Big Spenders
23435,4,173,1958.7712,154,Big Spenders
21034,50,166,1266.985,154,Big Spenders
17795,38,181,1491.67,154,Big Spenders
14357,51,170,1668.8537,154,Big Spenders
23434,13,173,1941.2762,154,Big Spenders
17815,40,177,1561.89,154,Big Spenders
17798,40,171,1529.155,154,Big Spenders
25034,42,181,1082.4537,154,Big Spenders
14214,45,176,1732.4391,154,Big Spenders
20975,37,172,1257.625,154,Big Spenders
17752,34,173,1388.2037,154,Big Spenders
23423,28,181,1968.2712,154,Big Spenders
14220,16,177,1667.6198,154,Big Spenders
17841,33,170,1401.7612,154,Big Spenders
14211,65,179,1636.4691,154,Big Spenders
26113,12,181,1365.2712,154,Big Spenders
23425,22,171,1975.7612,154,Big Spenders
17889,8,181,1521.665,154,Big Spenders
23534,18,171,2089.665,154,Big Spenders
12608,46,179,2213.0291,154,Big Spenders
14048,54,174,1406.8848,154,Big Spenders
12622,60,173,2192.0341,154,Big Spenders
14302,14,169,1406.8848,154,Big Spenders
12599,61,174,2210.1898,154,Big Spenders
14219,38,175,1643.1348,154,Big Spenders
20933,51,173,1259.485,154,Big Spenders
23429,23,175,1968.2712,154,Big Spenders
12623,30,171,2189.5441,154,Big Spenders
12609,45,179,2177.0391,154,Big Spenders
17813,57,171,1510.15,154,Big Spenders
23432,17,181,2089.665,154,Big Spenders
17890,4,182,1376.7612,154,Big Spenders
25029,2,180,1136.0987,154,Big Spenders
25035,45,180,1091.9537,154,Big Spenders
17767,23,179,885.8887,153,Other Segments
29659,63,169,270.4181,153,Other Segments
17766,41,179,888.8887,153,Other Segments
19323,4,179,792.38,153,Other Segments
29872,63,169,253.524,153,Other Segments
19324,21,177,801.235,153,Other Segments
14364,47,176,946.9537,153,Other Segments
14367,53,166,919.9587,153,Other Segments
29743,63,169,19.533,151,Other Segments
29720,63,77,40536.8639,145,Big Spenders
29783,32,76,35575.1406,145,Big Spenders
13404,66,76,2270.706,145,Big Spenders
12110,5,5,2309.97,145,Big Spenders
29986,1,69,3605.5458,145,Big Spenders
15419,1,1,2319.99,145,Big Spenders
17354,18,18,2451.3,145,Big Spenders
29909,32,76,33697.295,145,Big Spenders
24685,9,9,2393.06,145,Big Spenders
13865,54,54,2351.96,145,Big Spenders
13089,50,50,2309.97,145,Big Spenders
29382,63,63,2384.07,145,Big Spenders
13407,68,72,2301.366,145,Big Spenders
29972,63,77,14560.784,145,Big Spenders
20377,66,66,2443.35,145,Big Spenders
30095,1,69,24488.7495,145,Big Spenders
14297,34,34,2334.98,145,Big Spenders
13115,17,17,2297.28,145,Big Spenders
30118,63,84,37718.7364,145,Big Spenders
16673,33,33,2466.32,145,Big Spenders
13129,19,19,2354.99,145,Big Spenders
30049,63,84,51839.8462,145,Big Spenders
27948,63,63,2457.33,145,Big Spenders
13905,33,140,2274.2612,145,Big Spenders
14572,10,10,2316.97,145,Big Spenders
30112,1,69,48768.9975,145,Big Spenders
12030,6,6,2391.96,145,Big Spenders
30075,32,76,33081.0749,145,Big Spenders
13464,46,46,2319.99,145,Big Spenders
11798,51,51,2374.98,145,Big Spenders
25409,44,44,2384.07,145,Big Spenders
29514,63,77,2762.0814,145,Big Spenders
29654,32,76,4656.1911,145,Big Spenders
29929,63,84,38919.5062,145,Big Spenders
11907,12,73,2367.67,145,Big Spenders
29737,32,72,35574.3974,145,Big Spenders
12903,24,24,2332.28,145,Big Spenders
29800,1,61,3609.87,145,Big Spenders
29992,32,76,34865.6973,145,Big Spenders
13527,18,18,2479.94,145,Big Spenders
15691,9,9,2378.95,145,Big Spenders
14775,57,104,2413.005,145,Big Spenders
13135,29,29,2304.98,145,Big Spenders
12096,12,12,2322.28,145,Big Spenders
29617,1,69,81591.1044,145,Big Spenders
29571,1,69,3993.0639,145,Big Spenders
12219,5,5,2388.96,145,Big Spenders
15362,45,45,2351.96,145,Big Spenders
12276,16,16,2344.96,145,Big Spenders
29468,58,58,2428.05,145,Big Spenders
24201,20,20,2428.05,145,Big Spenders
25744,5,5,2428.29,145,Big Spenders
25767,44,44,2453.04,145,Big Spenders
30009,1,69,17578.5161,145,Big Spenders
29634,32,72,7623.7133,145,Big Spenders
29780,1,69,6122.1835,145,Big Spenders
12179,24,24,2334.97,145,Big Spenders
20600,14,14,2478.34,145,Big Spenders
25289,38,38,2453.04,145,Big Spenders
13590,10,27,2364.015,145,Big Spenders
11097,8,69,2362.02,145,Big Spenders
13636,16,16,2322.28,145,Big Spenders
29903,63,82,2760.6472,145,Big Spenders
13238,65,65,2329.98,145,Big Spenders
25973,23,23,2393.06,145,Big Spenders
13630,5,5,2369.24,145,Big Spenders
12448,1,1,2337.27,145,Big Spenders
12193,25,62,2416.515,145,Big Spenders
29597,1,61,2658.8276,145,Big Spenders
29803,63,84,7231.4907,145,Big Spenders
13822,49,49,2369.96,145,Big Spenders
16670,70,70,2478.34,145,Big Spenders
11778,33,33,2294.99,145,Big Spenders
11924,43,43,2318.96,145,Big Spenders
13653,57,57,2365.23,145,Big Spenders
11343,8,77,2411,145,Big Spenders
24868,15,15,2501.31,145,Big Spenders
29843,63,77,54766.0771,145,Big Spenders
29820,32,72,26843.6207,145,Big Spenders
12033,19,19,2370.96,145,Big Spenders
29534,63,77,26714.8781,145,Big Spenders
13484,59,59,2369.97,145,Big Spenders
24582,50,50,2466.32,145,Big Spenders
12986,30,74,2411.505,145,Big Spenders
11904,31,64,2407.255,145,Big Spenders
13447,45,45,2351.96,145,Big Spenders
13424,69,69,2363.96,145,Big Spenders
29863,1,61,3577.2376,145,Big Spenders
30055,1,69,37187.8935,145,Big Spenders
25429,43,43,2393.06,145,Big Spenders
11449,38,107,2377.665,145,Big Spenders
14005,61,61,2318.96,145,Big Spenders
19956,37,37,2482.23,145,Big Spenders
26056,22,22,2438.06,145,Big Spenders
13132,24,24,2369.97,145,Big Spenders
29551,63,77,32267.4431,145,Big Spenders
29528,63,84,18467.673,145,Big Spenders
11761,3,71,2374.75,145,Big Spenders
20228,63,63,2514.93,145,Big Spenders
29591,32,72,4284.8242,145,Big Spenders
30092,63,77,28104.5196,145,Big Spenders
30029,63,84,6106.9618,145,Big Spenders
29637,63,84,41311.8202,145,Big Spenders
20543,2,2,2492.32,145,Big Spenders
29488,63,77,53412.6139,145,Big Spenders
14191,17,20,2361.52,145,Big Spenders
19790,69,69,2511.32,145,Big Spenders
28446,33,33,2398.05,145,Big Spenders
12631,55,26,2407.0833,145,Big Spenders
12027,6,6,2334.97,145,Big Spenders
22996,38,38,2457.33,145,Big Spenders
25990,21,21,2447.05,145,Big Spenders
13650,28,28,2334.97,145,Big Spenders
14426,46,87,2370.515,145,Big Spenders
25867,33,33,2384.07,145,Big Spenders
11117,37,107,2392.5,145,Big Spenders
29660,63,77,54277.3751,145,Big Spenders
20606,13,13,2475.95,145,Big Spenders
29966,63,84,44356.6816,145,Big Spenders
19979,40,40,2512.32,145,Big Spenders
13885,60,60,2401.45,145,Big Spenders
22501,43,43,2566.8,145,Big Spenders
29517,1,61,3298.3005,145,Big Spenders
25979,20,20,2384.07,145,Big Spenders
12683,71,71,2316.97,145,Big Spenders
11601,55,55,2353.95,145,Big Spenders
20712,53,53,2478.34,145,Big Spenders
11060,37,104,2376.515,145,Big Spenders
13473,53,53,2318.96,145,Big Spenders
19965,36,36,2478.34,145,Big Spenders
13224,70,70,2354.47,145,Big Spenders
29540,1,69,4696.1627,145,Big Spenders
29932,63,77,48228.4216,145,Big Spenders
11873,56,56,2344.96,145,Big Spenders
22524,58,58,2478.24,145,Big Spenders
13304,70,70,2430.95,145,Big Spenders
13433,52,52,2351.96,145,Big Spenders
13911,36,152,2274.2612,145,Big Spenders
25962,25,25,2419.06,145,Big Spenders
14601,21,21,2376.96,145,Big Spenders
29706,1,61,35792.4301,145,Big Spenders
15491,1,1,2398.47,145,Big Spenders
19968,53,53,2443.35,145,Big Spenders
20609,28,28,2539.42,145,Big Spenders
12783,3,3,2420.46,145,Big Spenders
14203,54,54,2419.96,145,Big Spenders
13616,2,2,2349.92,145,Big Spenders
13081,68,68,2329.99,145,Big Spenders
14163,52,52,2304.98,145,Big Spenders
29915,63,112,29740.1608,145,Big Spenders
11707,69,69,2446.95,145,Big Spenders
29938,63,84,30539.3613,145,Big Spenders
30015,1,61,14248.7657,145,Big Spenders
20220,56,56,2482.23,145,Big Spenders
15906,21,21,2341.97,145,Big Spenders
29683,32,76,3596.8163,145,Big Spenders
13456,63,63,2400.95,145,Big Spenders
11767,20,71,2459.76,145,Big Spenders
15391,36,36,2394.97,145,Big Spenders
12451,42,42,2367.92,145,Big Spenders
29477,44,44,2428.05,145,Big Spenders
29646,32,76,69005.7824,145,Big Spenders
11077,50,94,2397.02,145,Big Spenders
29500,32,72,34230.3042,145,Big Spenders
29623,32,72,3551.81,145,Big Spenders
25286,52,52,2393.06,145,Big Spenders
29614,32,76,67529.5417,145,Big Spenders
25976,8,8,2384.07,145,Big Spenders
29792,1,69,38755.6755,145,Big Spenders
25401,40,40,2393.06,145,Big Spenders
14240,35,35,2390.95,145,Big Spenders
13579,61,61,2329.98,145,Big Spenders
13602,32,22,2399.005,145,Big Spenders
25481,24,24,2478.34,145,Big Spenders
29895,1,69,37600.8513,145,Big Spenders
26042,3,3,2384.07,145,Big Spenders
24668,2,2,2473.04,145,Big Spenders
29772,32,76,64079.9052,145,Big Spenders
29995,1,61,84596.2711,145,Big Spenders
12079,30,30,2429.93,145,Big Spenders
24860,46,46,2520.31,145,Big Spenders
13453,45,45,2394.97,145,Big Spenders
11933,35,35,2354.99,145,Big Spenders
11810,38,38,2394.97,145,Big Spenders
20446,14,14,2451.3,145,Big Spenders
11764,25,63,2364.515,145,Big Spenders
13576,41,41,2376.26,145,Big Spenders
22232,46,46,2407.04,145,Big Spenders
29563,63,77,45454.1338,145,Big Spenders
12016,61,61,2334.97,145,Big Spenders
20217,58,58,2511.32,145,Big Spenders
14289,50,50,2376.45,145,Big Spenders
29869,1,69,2516.3979,145,Big Spenders
25415,51,51,2433.04,145,Big Spenders
14117,49,49,2351.96,145,Big Spenders
29955,1,69,27573.1866,145,Big Spenders
